REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE,A (H1),A (Unable to Subtype),A (H3),2009 H1N1,A (Subtyping not Performed),B,H3N2v
HHS Regions,Region 2,2003,52,1280,18.984375,0,0,37,0,205,1,0
HHS Regions,Region 3,2003,52,836,29.1866028708134,0,0,23,0,219,2,0
HHS Regions,Region 4,2003,52,1611,34.5127250155183,0,0,178,0,369,9,0
HHS Regions,Region 5,2003,52,1367,31.8215069495245,0,0,198,0,236,1,0
HHS Regions,Region 6,2003,52,1102,10.5263157894737,0,0,5,0,109,2,0
HHS Regions,Region 7,2003,52,688,16.4244186046512,0,0,6,0,107,0,0
HHS Regions,Region 8,2003,52,534,20.4119850187266,0,0,24,0,85,0,0
HHS Regions,Region 9,2003,52,1152,18.2291666666667,0,0,36,0,173,1,0
HHS Regions,Region 10,2003,52,326,28.2208588957055,0,0,11,0,81,0,0
HHS Regions,Region 1,2003,53,694,30.1152737752161,0,0,39,0,170,0,0
HHS Regions,Region 2,2003,53,1321,22.558667676003,0,0,18,0,278,2,0
HHS Regions,Region 3,2003,53,799,19.1489361702128,0,0,35,0,112,6,0
HHS Regions,Region 4,2003,53,1051,29.686013320647,0,0,144,0,166,2,0
HHS Regions,Region 5,2003,53,1386,27.6334776334776,0,0,186,0,197,0,0
HHS Regions,Region 6,2003,53,970,8.24742268041237,0,0,9,0,71,0,0
HHS Regions,Region 7,2003,53,536,16.7910447761194,0,0,5,0,84,1,0
HHS Regions,Region 8,2003,53,438,10.0456621004566,0,0,8,0,35,1,0
HHS Regions,Region 9,2003,53,1058,9.07372400756144,0,0,12,0,84,0,0
HHS Regions,Region 10,2003,53,208,17.3076923076923,0,0,7,0,29,0,0
HHS Regions,Region 1,2004,1,502,29.2828685258964,0,0,14,0,133,0,0
HHS Regions,Region 2,2004,1,1249,11.609287429944,0,0,14,0,129,2,0
HHS Regions,Region 3,2004,1,562,11.9217081850534,0,0,29,0,35,3,0
HHS Regions,Region 4,2004,1,805,17.639751552795,0,0,70,0,70,2,0
HHS Regions,Region 5,2004,1,927,18.1229773462783,0,0,102,0,66,0,0
HHS Regions,Region 6,2004,1,782,4.60358056265985,0,0,5,0,30,1,0
HHS Regions,Region 7,2004,1,510,5.68627450980392,0,0,1,0,28,0,0
HHS Regions,Region 8,2004,1,400,5.25,0,0,8,0,13,0,0
HHS Regions,Region 9,2004,1,1055,8.72037914691943,0,0,32,0,59,1,0
HHS Regions,Region 10,2004,1,144,10.4166666666667,0,0,5,0,10,0,0
HHS Regions,Region 1,2004,2,291,29.2096219931271,0,0,14,0,71,0,0
HHS Regions,Region 2,2004,2,718,8.07799442896936,0,0,5,0,52,1,0
HHS Regions,Region 3,2004,2,448,9.375,0,0,14,0,28,0,0
HHS Regions,Region 4,2004,2,618,16.9902912621359,0,0,50,0,54,1,0
HHS Regions,Region 5,2004,2,748,14.9732620320856,0,0,64,0,48,0,0
HHS Regions,Region 6,2004,2,676,2.51479289940828,0,0,3,0,14,0,0
HHS Regions,Region 7,2004,2,480,3.54166666666667,0,0,7,0,10,0,0
HHS Regions,Region 8,2004,2,365,2.46575342465753,0,0,2,0,6,1,0
HHS Regions,Region 9,2004,2,915,5.3551912568306,0,0,9,0,38,2,0
HHS Regions,Region 10,2004,2,152,7.23684210526316,0,0,1,0,10,0,0
HHS Regions,Region 1,2004,3,189,15.8730158730159,0,0,4,0,26,0,0
HHS Regions,Region 2,2004,3,586,6.8259385665529,0,0,3,0,37,0,0
HHS Regions,Region 3,2004,3,394,3.04568527918782,0,0,9,0,3,0,0
HHS Regions,Region 4,2004,3,504,7.34126984126984,0,0,13,0,22,2,0
HHS Regions,Region 5,2004,3,712,11.376404494382,0,0,49,0,31,1,0
HHS Regions,Region 6,2004,3,593,2.02360876897133,0,0,4,0,8,0,0
HHS Regions,Region 7,2004,3,159,6.91823899371069,0,0,1,0,10,0,0
HHS Regions,Region 8,2004,3,315,1.26984126984127,0,0,2,0,2,0,0
HHS Regions,Region 9,2004,3,732,3.82513661202186,0,0,9,0,19,0,0
HHS Regions,Region 10,2004,3,145,3.44827586206897,0,0,2,0,3,0,0
HHS Regions,Region 1,2004,4,209,28.2296650717703,0,0,39,0,20,0,0
HHS Regions,Region 2,2004,4,428,2.80373831775701,0,0,1,0,11,0,0
HHS Regions,Region 3,2004,4,353,1.41643059490085,0,0,3,0,2,0,0
HHS Regions,Region 4,2004,4,425,4.94117647058824,0,0,15,0,6,0,0
HHS Regions,Region 5,2004,4,698,4.72779369627507,0,0,29,0,3,1,0
HHS Regions,Region 6,2004,4,579,2.07253886010363,0,0,2,0,10,0,0
HHS Regions,Region 7,2004,4,313,0.638977635782748,0,0,0,0,2,0,0
HHS Regions,Region 8,2004,4,295,0.677966101694915,0,0,0,0,0,2,0
HHS Regions,Region 9,2004,4,703,2.27596017069701,0,0,3,0,13,0,0
HHS Regions,Region 10,2004,4,163,2.45398773006135,0,0,1,0,3,0,0
HHS Regions,Region 1,2004,5,163,16.5644171779141,1,0,18,0,7,1,0
HHS Regions,Region 2,2004,5,424,3.06603773584906,0,0,2,0,11,0,0
HHS Regions,Region 3,2004,5,367,0.817438692098093,0,0,3,0,0,0,0
HHS Regions,Region 4,2004,5,372,4.56989247311828,0,0,6,0,10,1,0
HHS Regions,Region 5,2004,5,601,2.66222961730449,0,0,9,0,7,0,0
HHS Regions,Region 6,2004,5,550,1.27272727272727,0,0,2,0,5,0,0
HHS Regions,Region 7,2004,5,275,1.09090909090909,0,0,1,0,2,0,0
HHS Regions,Region 8,2004,5,152,1.97368421052632,0,0,0,0,3,0,0
HHS Regions,Region 9,2004,5,581,2.58175559380379,0,0,5,0,10,0,0
HHS Regions,Region 10,2004,5,176,1.70454545454545,0,0,0,0,3,0,0
HHS Regions,Region 1,2004,6,111,9.90990990990991,0,0,9,0,2,0,0
HHS Regions,Region 2,2004,6,424,4.00943396226415,0,0,0,0,15,2,0
HHS Regions,Region 3,2004,6,376,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2004,6,323,5.57275541795666,0,0,11,0,5,2,0
HHS Regions,Region 5,2004,6,578,1.03806228373702,0,0,3,0,3,0,0
HHS Regions,Region 6,2004,6,524,0.381679389312977,0,0,1,0,1,0,0
HHS Regions,Region 7,2004,6,258,1.16279069767442,0,0,0,0,3,0,0
HHS Regions,Region 8,2004,6,143,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2004,6,640,0.625,0,0,0,0,4,0,0
HHS Regions,Region 10,2004,6,153,2.61437908496732,0,0,0,0,3,1,0
HHS Regions,Region 1,2004,7,61,31.1475409836066,0,0,18,0,1,0,0
HHS Regions,Region 2,2004,7,340,2.94117647058824,0,0,0,0,9,1,0
HHS Regions,Region 3,2004,7,428,0.233644859813084,0,0,0,0,1,0,0
HHS Regions,Region 4,2004,7,237,1.68776371308017,0,0,1,0,2,1,0
HHS Regions,Region 5,2004,7,574,2.26480836236934,0,0,9,0,1,3,0
HHS Regions,Region 6,2004,7,475,0.210526315789474,0,0,0,0,1,0,0
HHS Regions,Region 7,2004,7,256,0.390625,0,0,0,0,1,0,0
HHS Regions,Region 8,2004,7,153,0.65359477124183,0,0,0,0,0,1,0
HHS Regions,Region 9,2004,7,461,0.650759219088937,0,0,1,0,2,0,0
HHS Regions,Region 10,2004,7,151,1.98675496688742,0,0,0,0,1,2,0
HHS Regions,Region 1,2004,8,50,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2004,8,361,1.10803324099723,0,0,0,0,2,2,0
HHS Regions,Region 3,2004,8,101,0.99009900990099,0,0,1,0,0,0,0
HHS Regions,Region 4,2004,8,267,2.99625468164794,0,0,3,0,2,3,0
HHS Regions,Region 5,2004,8,475,4.42105263157895,0,0,10,0,5,6,0
HHS Regions,Region 6,2004,8,352,0.284090909090909,0,0,0,0,1,0,0
HHS Regions,Region 7,2004,8,96,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2004,8,208,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2004,8,498,0.602409638554217,0,0,2,0,0,1,0
HHS Regions,Region 10,2004,8,151,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2004,9,44,6.81818181818182,0,0,2,0,1,0,0
HHS Regions,Region 2,2004,9,285,1.05263157894737,0,0,0,0,0,3,0
HHS Regions,Region 3,2004,9,335,0.597014925373134,0,0,0,0,1,1,0
HHS Regions,Region 4,2004,9,216,0,0,0,0,0,0,0,0
HHS Regions,Region 5,2004,9,468,0.854700854700855,0,0,1,0,2,1,0
HHS Regions,Region 6,2004,9,385,0.25974025974026,0,0,0,0,0,1,0
HHS Regions,Region 7,2004,9,246,0.813008130081301,0,0,1,0,1,0,0
HHS Regions,Region 8,2004,9,176,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2004,9,376,0.265957446808511,0,0,0,0,0,1,0
HHS Regions,Region 10,2004,9,120,1.66666666666667,0,0,0,0,1,1,0
HHS Regions,Region 1,2004,10,46,2.17391304347826,0,0,0,0,1,0,0
HHS Regions,Region 2,2004,10,294,1.70068027210884,0,0,0,0,2,3,0
HHS Regions,Region 3,2004,10,338,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2004,10,225,0.888888888888889,0,0,0,0,2,0,0
HHS Regions,Region 5,2004,10,348,0.862068965517241,0,0,2,0,0,1,0
HHS Regions,Region 6,2004,10,297,0.336700336700337,0,0,0,0,0,1,0
HHS Regions,Region 7,2004,10,173,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2004,10,139,0.719424460431655,0,0,0,0,0,1,0
HHS Regions,Region 9,2004,10,381,0.26246719160105,0,0,0,0,1,0,0
HHS Regions,Region 10,2004,10,128,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2004,11,22,13.6363636363636,0,0,3,0,0,0,0
HHS Regions,Region 2,2004,11,281,1.06761565836299,0,0,0,0,2,1,0
HHS Regions,Region 3,2004,11,227,0.440528634361233,0,0,0,0,1,0,0
HHS Regions,Region 4,2004,11,207,0.483091787439614,0,0,0,0,1,0,0
HHS Regions,Region 5,2004,11,346,0.867052023121387,0,0,1,0,1,1,0
HHS Regions,Region 6,2004,11,288,0.347222222222222,0,0,0,0,1,0,0
HHS Regions,Region 7,2004,11,209,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2004,11,154,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2004,11,388,0,0,0,0,0,0,0,0
HHS Regions,Region 10,2004,11,117,0.854700854700855,0,0,0,0,1,0,0
HHS Regions,Region 1,2004,12,12,16.6666666666667,0,0,2,0,0,0,0
HHS Regions,Region 2,2004,12,213,4.69483568075117,0,0,1,0,0,9,0
HHS Regions,Region 3,2004,12,39,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2004,12,236,0,0,0,0,0,0,0,0
HHS Regions,Region 5,2004,12,300,2.33333333333333,0,0,2,0,2,3,0
HHS Regions,Region 6,2004,12,281,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2004,12,173,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2004,12,153,0.65359477124183,0,0,0,0,0,1,0
HHS Regions,Region 9,2004,12,272,0.735294117647059,0,0,0,0,0,2,0
HHS Regions,Region 10,2004,12,122,1.63934426229508,0,0,0,0,2,0,0
HHS Regions,Region 1,2004,13,25,8,0,0,1,0,0,1,0
HHS Regions,Region 2,2004,13,214,4.67289719626168,0,0,1,0,1,8,0
HHS Regions,Region 3,2004,13,232,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2004,13,217,0.460829493087558,0,0,1,0,0,0,0
HHS Regions,Region 5,2004,13,266,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2004,13,230,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2004,13,181,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2004,13,132,1.51515151515152,0,0,0,0,2,0,0
HHS Regions,Region 9,2004,13,225,0,0,0,0,0,0,0,0
HHS Regions,Region 10,2004,13,128,1.5625,0,0,0,0,2,0,0
HHS Regions,Region 1,2004,14,12,8.33333333333333,0,0,0,0,0,1,0
HHS Regions,Region 2,2004,14,243,2.46913580246914,0,0,0,0,0,6,0
HHS Regions,Region 3,2004,14,179,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2004,14,185,0.540540540540541,0,0,0,0,1,0,0
HHS Regions,Region 5,2004,14,232,0.431034482758621,0,0,0,0,0,1,0
HHS Regions,Region 6,2004,14,233,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2004,14,202,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2004,14,124,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2004,14,272,0,0,0,0,0,0,0,0
HHS Regions,Region 10,2004,14,96,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2004,15,13,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2004,15,204,3.43137254901961,0,0,0,0,0,7,0
HHS Regions,Region 3,2004,15,171,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2004,15,148,0,0,0,0,0,0,0,0
HHS Regions,Region 5,2004,15,258,0.775193798449612,0,0,0,0,0,2,0
HHS Regions,Region 6,2004,15,191,0.523560209424084,0,0,0,0,0,1,0
HHS Regions,Region 7,2004,15,162,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2004,15,116,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2004,15,231,0.432900432900433,0,0,0,0,0,1,0
HHS Regions,Region 10,2004,15,70,5.71428571428571,0,0,0,0,3,1,0
HHS Regions,Region 1,2004,16,11,9.09090909090909,0,0,0,0,0,1,0
HHS Regions,Region 2,2004,16,202,5.94059405940594,0,0,0,0,8,4,0
HHS Regions,Region 3,2004,16,170,1.17647058823529,0,0,0,0,0,2,0
HHS Regions,Region 4,2004,16,129,2.32558139534884,0,0,1,0,0,2,0
HHS Regions,Region 5,2004,16,256,1.171875,0,0,0,0,3,0,0
HHS Regions,Region 6,2004,16,170,0,0,0,0,0,0,0,0
HHS Regions,Region 7,2004,16,131,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2004,16,81,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2004,16,233,1.28755364806867,0,0,1,0,0,2,0
HHS Regions,Region 10,2004,16,66,0,0,0,0,0,0,0,0
HHS Regions,Region 1,2004,17,4,25,0,0,0,0,0,1,0
HHS Regions,Region 2,2004,17,196,2.55102040816327,0,0,0,0,1,4,0
HHS Regions,Region 3,2004,17,117,0,0,0,0,0,0,0,0
